tanggal,komoditi,satuan,harga
2018-07-12,Garam Beryodium Halus,Kg,11860
2018-07-13,Garam Beryodium Halus,Kg,12660
2018-07-16,Garam Beryodium Halus,Kg,12660
2018-07-17,Garam Beryodium Halus,Kg,13160
2018-07-18,Garam Beryodium Halus,Kg,12360
2018-07-19,Garam Beryodium Halus,Kg,11710
2018-07-20,Garam Beryodium Halus,Kg,9660
2018-07-23,Garam Beryodium Halus,Kg,12160
2018-07-24,Garam Beryodium Halus,Kg,11660
2018-07-25,Garam Beryodium Halus,Kg,10860
2018-07-26,Garam Beryodium Halus,Kg,10940
2018-07-27,Garam Beryodium Halus,Kg,10540
2018-07-30,Garam Beryodium Halus,Kg,9940
2018-07-31,Garam Beryodium Halus,Kg,10540
2018-07-02,Tepung Terigu Segitiga Biru,Kg,9450
2018-07-03,Tepung Terigu Segitiga Biru,Kg,9800
2018-07-04,Tepung Terigu Segitiga Biru,Kg,9600
2018-07-05,Tepung Terigu Segitiga Biru,Kg,10300
2018-07-06,Tepung Terigu Segitiga Biru,Kg,10400
2018-07-09,Tepung Terigu Segitiga Biru,Kg,9625
2018-07-10,Tepung Terigu Segitiga Biru,Kg,10200
2018-07-11,Tepung Terigu Segitiga Biru,Kg,10500
2018-07-12,Tepung Terigu Segitiga Biru,Kg,10400
2018-07-13,Tepung Terigu Segitiga Biru,Kg,10400
2018-07-16,Tepung Terigu Segitiga Biru,Kg,10500
2018-07-17,Tepung Terigu Segitiga Biru,Kg,10700
2018-07-18,Tepung Terigu Segitiga Biru,Kg,10700
2018-07-19,Tepung Terigu Segitiga Biru,Kg,10700
2018-07-20,Tepung Terigu Segitiga Biru,Kg,10300
2018-07-23,Tepung Terigu Segitiga Biru,Kg,10300
2018-07-24,Tepung Terigu Segitiga Biru,Kg,10400
2018-07-25,Tepung Terigu Segitiga Biru,Kg,10100
2018-07-26,Tepung Terigu Segitiga Biru,Kg,10200
2018-07-27,Tepung Terigu Segitiga Biru,Kg,10200
2018-07-30,Tepung Terigu Segitiga Biru,Kg,10300
2018-07-31,Tepung Terigu Segitiga Biru,Kg,10400
2018-07-02,Kacang Kedelai Eks Impor,Kg,11800
2018-07-03,Kacang Kedelai Eks Impor,Kg,14550
2018-07-04,Kacang Kedelai Eks Impor,Kg,12425
2018-07-05,Kacang Kedelai Eks Impor,Kg,12050
2018-07-06,Kacang Kedelai Eks Impor,Kg,9140
2018-07-09,Kacang Kedelai Eks Impor,Kg,13175
2018-07-10,Kacang Kedelai Eks Impor,Kg,9340
2018-07-11,Kacang Kedelai Eks Impor,Kg,11675
2018-07-12,Kacang Kedelai Eks Impor,Kg,12050
2018-07-13,Kacang Kedelai Eks Impor,Kg,12300
2018-07-16,Kacang Kedelai Eks Impor,Kg,12175
2018-07-17,Kacang Kedelai Eks Impor,Kg,13175
2018-07-18,Kacang Kedelai Eks Impor,Kg,12675
2018-07-19,Kacang Kedelai Eks Impor,Kg,12175
2018-07-20,Kacang Kedelai Eks Impor,Kg,12175
2018-07-23,Kacang Kedelai Eks Impor,Kg,9840
2018-07-24,Kacang Kedelai Eks Impor,Kg,10540
2018-07-25,Kacang Kedelai Eks Impor,Kg,11925
2018-07-26,Kacang Kedelai Eks Impor,Kg,13425
2018-07-27,Kacang Kedelai Eks Impor,Kg,12175
2018-07-30,Kacang Kedelai Eks Impor,Kg,13425
2018-07-31,Kacang Kedelai Eks Impor,Kg,9740
2018-07-02,Kacang Kedelai Lokal,Kg,10733
2018-07-03,Kacang Kedelai Lokal,Kg,10733
2018-07-04,Kacang Kedelai Lokal,Kg,10733
2018-07-05,Kacang Kedelai Lokal,Kg,10733
2018-07-06,Kacang Kedelai Lokal,Kg,10733
2018-07-09,Kacang Kedelai Lokal,Kg,10733
2018-07-10,Kacang Kedelai Lokal,Kg,10733
2018-07-11,Kacang Kedelai Lokal,Kg,10400
2018-07-12,Kacang Kedelai Lokal,Kg,10400
2018-07-13,Kacang Kedelai Lokal,Kg,10400
2018-07-16,Kacang Kedelai Lokal,Kg,10400
2018-07-17,Kacang Kedelai Lokal,Kg,10400
2018-07-18,Kacang Kedelai Lokal,Kg,10400
2018-07-19,Kacang Kedelai Lokal,Kg,10400
2018-07-20,Kacang Kedelai Lokal,Kg,10400
2018-07-23,Kacang Kedelai Lokal,Kg,10400
2018-07-24,Kacang Kedelai Lokal,Kg,10400
2018-07-25,Kacang Kedelai Lokal,Kg,10400
2018-07-26,Kacang Kedelai Lokal,Kg,10333
2018-07-27,Kacang Kedelai Lokal,Kg,10333
2018-07-30,Kacang Kedelai Lokal,Kg,10333
2018-07-31,Kacang Kedelai Lokal,Kg,7750
2018-07-02,Indomie Rasa Kari Ayam,buah,2460
2018-07-03,Indomie Rasa Kari Ayam,buah,2460
2018-07-04,Indomie Rasa Kari Ayam,buah,2460
2018-07-05,Indomie Rasa Kari Ayam,buah,2460
2018-07-06,Indomie Rasa Kari Ayam,buah,2460
2018-07-09,Indomie Rasa Kari Ayam,buah,2460
2018-07-10,Indomie Rasa Kari Ayam,buah,2460
2018-07-11,Indomie Rasa Kari Ayam,buah,2460
2018-07-12,Indomie Rasa Kari Ayam,buah,2460
2018-07-13,Indomie Rasa Kari Ayam,buah,2460
2018-07-16,Indomie Rasa Kari Ayam,buah,2460
2018-07-17,Indomie Rasa Kari Ayam,buah,2460
2018-07-18,Indomie Rasa Kari Ayam,buah,2400
2018-07-19,Indomie Rasa Kari Ayam,buah,2460
2018-07-20,Indomie Rasa Kari Ayam,buah,2460
2018-07-23,Indomie Rasa Kari Ayam,buah,2460
2018-07-24,Indomie Rasa Kari Ayam,buah,2460
2018-07-25,Indomie Rasa Kari Ayam,buah,2460
2018-07-26,Indomie Rasa Kari Ayam,buah,2440
2018-07-27,Indomie Rasa Kari Ayam,buah,2440
2018-07-30,Indomie Rasa Kari Ayam,buah,2440
2018-07-31,Indomie Rasa Kari Ayam,buah,2440
2018-07-02,Cabai Merah Kriting,Kg,35140
2018-07-03,Cabai Merah Kriting,Kg,37340
2018-07-04,Cabai Merah Kriting,Kg,35640
2018-07-05,Cabai Merah Kriting,Kg,37140
2018-07-06,Cabai Merah Kriting,Kg,37140
2018-07-09,Cabai Merah Kriting,Kg,36240
2018-07-10,Cabai Merah Kriting,Kg,38340
2018-07-11,Cabai Merah Kriting,Kg,37640
2018-07-12,Cabai Merah Kriting,Kg,36640
2018-07-13,Cabai Merah Kriting,Kg,37140
2018-07-16,Cabai Merah Kriting,Kg,38640
2018-07-17,Cabai Merah Kriting,Kg,38140
2018-07-18,Cabai Merah Kriting,Kg,36640
2018-07-19,Cabai Merah Kriting,Kg,36640
2018-07-20,Cabai Merah Kriting,Kg,40340
2018-07-23,Cabai Merah Kriting,Kg,39840
2018-07-24,Cabai Merah Kriting,Kg,39340
2018-07-25,Cabai Merah Kriting,Kg,37340
2018-07-26,Cabai Merah Kriting,Kg,36200
2018-07-27,Cabai Merah Kriting,Kg,35200
2018-07-30,Cabai Merah Kriting,Kg,35200
2018-07-31,Cabai Merah Kriting,Kg,34200
2018-07-02,Cabai Merah Besar,Kg,37540
2018-07-03,Cabai Merah Besar,Kg,38540
2018-07-04,Cabai Merah Besar,Kg,37540
2018-07-05,Cabai Merah Besar,Kg,42040
2018-07-06,Cabai Merah Besar,Kg,42540
2018-07-09,Cabai Merah Besar,Kg,38040
2018-07-10,Cabai Merah Besar,Kg,41340
2018-07-11,Cabai Merah Besar,Kg,41540
2018-07-12,Cabai Merah Besar,Kg,39540
2018-07-13,Cabai Merah Besar,Kg,38540
2018-07-16,Cabai Merah Besar,Kg,41040
2018-07-17,Cabai Merah Besar,Kg,43540
2018-07-18,Cabai Merah Besar,Kg,40040
2018-07-19,Cabai Merah Besar,Kg,40040
2018-07-20,Cabai Merah Besar,Kg,41840
2018-07-23,Cabai Merah Besar,Kg,42040
2018-07-24,Cabai Merah Besar,Kg,41540
2018-07-25,Cabai Merah Besar,Kg,38540
2018-07-26,Cabai Merah Besar,Kg,38200
2018-07-27,Cabai Merah Besar,Kg,36700
2018-07-30,Cabai Merah Besar,Kg,37700
2018-07-31,Cabai Merah Besar,Kg,36500
2018-07-02,Cabai Rawit Merah,Kg,43660
2018-07-03,Cabai Rawit Merah,Kg,54160
2018-07-04,Cabai Rawit Merah,Kg,53160
2018-07-05,Cabai Rawit Merah,Kg,50160
2018-07-06,Cabai Rawit Merah,Kg,49660
2018-07-09,Cabai Rawit Merah,Kg,48910
2018-07-10,Cabai Rawit Merah,Kg,50160
2018-07-11,Cabai Rawit Merah,Kg,49660
2018-07-12,Cabai Rawit Merah,Kg,51660
2018-07-13,Cabai Rawit Merah,Kg,53660
2018-07-16,Cabai Rawit Merah,Kg,52160
2018-07-17,Cabai Rawit Merah,Kg,52660
2018-07-18,Cabai Rawit Merah,Kg,48660
2018-07-19,Cabai Rawit Merah,Kg,48660
2018-07-20,Cabai Rawit Merah,Kg,55160
2018-07-23,Cabai Rawit Merah,Kg,55160
2018-07-24,Cabai Rawit Merah,Kg,53660
2018-07-25,Cabai Rawit Merah,Kg,53660
2018-07-26,Cabai Rawit Merah,Kg,58340
2018-07-27,Cabai Rawit Merah,Kg,56340
2018-07-30,Cabai Rawit Merah,Kg,56340
2018-07-31,Cabai Rawit Merah,Kg,56340
2018-07-02,Cabai Rawit Hijau,Kg,37340
2018-07-03,Cabai Rawit Hijau,Kg,37340
2018-07-04,Cabai Rawit Hijau,Kg,35740
2018-07-05,Cabai Rawit Hijau,Kg,35840
2018-07-06,Cabai Rawit Hijau,Kg,36840
2018-07-09,Cabai Rawit Hijau,Kg,37340
2018-07-10,Cabai Rawit Hijau,Kg,37340
2018-07-11,Cabai Rawit Hijau,Kg,37340
2018-07-12,Cabai Rawit Hijau,Kg,36840
2018-07-13,Cabai Rawit Hijau,Kg,37840
2018-07-16,Cabai Rawit Hijau,Kg,36840
2018-07-17,Cabai Rawit Hijau,Kg,38340
2018-07-18,Cabai Rawit Hijau,Kg,34340
2018-07-19,Cabai Rawit Hijau,Kg,38840
2018-07-20,Cabai Rawit Hijau,Kg,43140
2018-07-23,Cabai Rawit Hijau,Kg,40340
2018-07-24,Cabai Rawit Hijau,Kg,39340
2018-07-25,Cabai Rawit Hijau,Kg,36340
2018-07-26,Cabai Rawit Hijau,Kg,40000
2018-07-27,Cabai Rawit Hijau,Kg,40000
2018-07-30,Cabai Rawit Hijau,Kg,40000
2018-07-31,Cabai Rawit Hijau,Kg,38500
2018-07-02,Bawang Merah (Medium),Kg,41040
2018-07-03,Bawang Merah (Medium),Kg,38740
2018-07-04,Bawang Merah (Medium),Kg,39640
2018-07-05,Bawang Merah (Medium),Kg,35040
2018-07-06,Bawang Merah (Medium),Kg,34540
2018-07-09,Bawang Merah (Medium),Kg,39890
2018-07-10,Bawang Merah (Medium),Kg,33740
2018-07-11,Bawang Merah (Medium),Kg,34540
2018-07-12,Bawang Merah (Medium),Kg,35540
2018-07-13,Bawang Merah (Medium),Kg,36340
2018-07-16,Bawang Merah (Medium),Kg,37040
2018-07-17,Bawang Merah (Medium),Kg,37840
2018-07-18,Bawang Merah (Medium),Kg,35540
2018-07-19,Bawang Merah (Medium),Kg,35540
2018-07-20,Bawang Merah (Medium),Kg,33240
2018-07-23,Bawang Merah (Medium),Kg,33740
2018-07-24,Bawang Merah (Medium),Kg,33540
2018-07-25,Bawang Merah (Medium),Kg,32140
2018-07-26,Bawang Merah (Medium),Kg,28860
2018-07-27,Bawang Merah (Medium),Kg,28560
2018-07-30,Bawang Merah (Medium),Kg,28560
2018-07-31,Bawang Merah (Medium),Kg,29060
2018-07-02,Bawang Putih Impor Kating,Kg,39840
2018-07-03,Bawang Putih Impor Kating,Kg,37640
2018-07-04,Bawang Putih Impor Kating,Kg,38440
2018-07-05,Bawang Putih Impor Kating,Kg,34840
2018-07-06,Bawang Putih Impor Kating,Kg,35340
2018-07-09,Bawang Putih Impor Kating,Kg,38740
2018-07-10,Bawang Putih Impor Kating,Kg,35140
2018-07-11,Bawang Putih Impor Kating,Kg,37340
2018-07-12,Bawang Putih Impor Kating,Kg,36340
2018-07-13,Bawang Putih Impor Kating,Kg,36240
2018-07-16,Bawang Putih Impor Kating,Kg,36240
2018-07-17,Bawang Putih Impor Kating,Kg,35940
2018-07-18,Bawang Putih Impor Kating,Kg,37240
2018-07-19,Bawang Putih Impor Kating,Kg,35840
2018-07-20,Bawang Putih Impor Kating,Kg,34340
2018-07-23,Bawang Putih Impor Kating,Kg,34340
2018-07-24,Bawang Putih Impor Kating,Kg,34540
2018-07-25,Bawang Putih Impor Kating,Kg,32140
2018-07-26,Bawang Putih Impor Kating,Kg,30600
2018-07-27,Bawang Putih Impor Kating,Kg,30200
2018-07-30,Bawang Putih Impor Kating,Kg,30200
2018-07-31,Bawang Putih Impor Kating,Kg,31600
2018-07-02,Bawang Putih Impor Honan,Kg,29000
2018-07-03,Bawang Putih Impor Honan,Kg,29000
2018-07-04,Bawang Putih Impor Honan,Kg,29000
2018-07-05,Bawang Putih Impor Honan,Kg,31500
2018-07-06,Bawang Putih Impor Honan,Kg,29000
2018-07-09,Bawang Putih Impor Honan,Kg,29000
2018-07-10,Bawang Putih Impor Honan,Kg,29000
2018-07-11,Bawang Putih Impor Honan,Kg,29000
2018-07-12,Bawang Putih Impor Honan,Kg,29000
2018-07-13,Bawang Putih Impor Honan,Kg,29000
2018-07-16,Bawang Putih Impor Honan,Kg,29000
2018-07-17,Bawang Putih Impor Honan,Kg,28000
2018-07-18,Bawang Putih Impor Honan,Kg,29000
2018-07-19,Bawang Putih Impor Honan,Kg,29000
2018-07-20,Bawang Putih Impor Honan,Kg,28000
2018-07-23,Bawang Putih Impor Honan,Kg,28000
2018-07-24,Bawang Putih Impor Honan,Kg,29000
2018-07-25,Bawang Putih Impor Honan,Kg,28000
2018-07-26,Bawang Putih Impor Honan,Kg,26500
2018-07-27,Bawang Putih Impor Honan,Kg,29000
2018-07-30,Bawang Putih Impor Honan,Kg,26500
2018-07-31,Bawang Putih Impor Honan,Kg,29000
2018-07-02,Ikan Teri Asin,Kg,105500
2018-07-03,Ikan Teri Asin,Kg,111000
2018-07-04,Ikan Teri Asin,Kg,105300
2018-07-05,Ikan Teri Asin,Kg,109000
2018-07-06,Ikan Teri Asin,Kg,105000
2018-07-09,Ikan Teri Asin,Kg,108250
2018-07-10,Ikan Teri Asin,Kg,105000
2018-07-11,Ikan Teri Asin,Kg,105000
2018-07-12,Ikan Teri Asin,Kg,107000
2018-07-13,Ikan Teri Asin,Kg,105000
2018-07-16,Ikan Teri Asin,Kg,106000
2018-07-17,Ikan Teri Asin,Kg,109000
2018-07-18,Ikan Teri Asin,Kg,105000
2018-07-19,Ikan Teri Asin,Kg,105500
2018-07-20,Ikan Teri Asin,Kg,105000
2018-07-23,Ikan Teri Asin,Kg,106000
2018-07-24,Ikan Teri Asin,Kg,107000
2018-07-25,Ikan Teri Asin,Kg,105000
2018-07-26,Ikan Teri Asin,Kg,106660
2018-07-27,Ikan Teri Asin,Kg,104660
2018-07-30,Ikan Teri Asin,Kg,106660
2018-07-31,Ikan Teri Asin,Kg,107660
2018-07-02,Ikan Kembung,Kg,37700
2018-07-03,Ikan Kembung,Kg,41200
2018-07-04,Ikan Kembung,Kg,39700
2018-07-05,Ikan Kembung,Kg,35700
2018-07-06,Ikan Kembung,Kg,38700
2018-07-09,Ikan Kembung,Kg,39450
2018-07-10,Ikan Kembung,Kg,37200
2018-07-11,Ikan Kembung,Kg,37200
2018-07-12,Ikan Kembung,Kg,37200
2018-07-13,Ikan Kembung,Kg,41200
2018-07-16,Ikan Kembung,Kg,41200
2018-07-17,Ikan Kembung,Kg,40700
2018-07-18,Ikan Kembung,Kg,42200
2018-07-19,Ikan Kembung,Kg,40700
2018-07-20,Ikan Kembung,Kg,39200
2018-07-23,Ikan Kembung,Kg,39200
2018-07-24,Ikan Kembung,Kg,42200
2018-07-25,Ikan Kembung,Kg,39200
2018-07-26,Ikan Kembung,Kg,39860
2018-07-27,Ikan Kembung,Kg,37860
2018-07-30,Ikan Kembung,Kg,39860
2018-07-31,Ikan Kembung,Kg,38860
2018-07-02,Kacang Hijau,Kg,22060
2018-07-03,Kacang Hijau,Kg,22960
2018-07-04,Kacang Hijau,Kg,22360
2018-07-05,Kacang Hijau,Kg,21360
2018-07-06,Kacang Hijau,Kg,21060
2018-07-09,Kacang Hijau,Kg,22510
2018-07-10,Kacang Hijau,Kg,20860
2018-07-11,Kacang Hijau,Kg,21660
2018-07-12,Kacang Hijau,Kg,21760
2018-07-13,Kacang Hijau,Kg,22560
2018-07-16,Kacang Hijau,Kg,22060
2018-07-17,Kacang Hijau,Kg,22160
2018-07-18,Kacang Hijau,Kg,23360
2018-07-19,Kacang Hijau,Kg,21860
2018-07-20,Kacang Hijau,Kg,21960
2018-07-23,Kacang Hijau,Kg,22060
2018-07-24,Kacang Hijau,Kg,22260
2018-07-25,Kacang Hijau,Kg,21660
2018-07-26,Kacang Hijau,Kg,23600
2018-07-27,Kacang Hijau,Kg,22800
2018-07-30,Kacang Hijau,Kg,23000
2018-07-31,Kacang Hijau,Kg,22600
2018-07-02,Kacang Tanah,Kg,24940
2018-07-03,Kacang Tanah,Kg,26540
2018-07-04,Kacang Tanah,Kg,26340
2018-07-05,Kacang Tanah,Kg,24840
2018-07-06,Kacang Tanah,Kg,23740
2018-07-09,Kacang Tanah,Kg,25740
2018-07-10,Kacang Tanah,Kg,24040
2018-07-11,Kacang Tanah,Kg,24540
2018-07-12,Kacang Tanah,Kg,25140
2018-07-13,Kacang Tanah,Kg,25140
2018-07-16,Kacang Tanah,Kg,23740
2018-07-17,Kacang Tanah,Kg,25940
2018-07-18,Kacang Tanah,Kg,24640
2018-07-19,Kacang Tanah,Kg,25740
2018-07-20,Kacang Tanah,Kg,25340
2018-07-23,Kacang Tanah,Kg,25440
2018-07-24,Kacang Tanah,Kg,25940
2018-07-25,Kacang Tanah,Kg,24740
2018-07-26,Kacang Tanah,Kg,25600
2018-07-27,Kacang Tanah,Kg,25400
2018-07-30,Kacang Tanah,Kg,25600
2018-07-31,Kacang Tanah,Kg,25200
2018-07-02,Ketela Pohon,Kg,5200
2018-07-03,Ketela Pohon,Kg,5400
2018-07-04,Ketela Pohon,Kg,5400
2018-07-05,Ketela Pohon,Kg,5200
2018-07-06,Ketela Pohon,Kg,5200
2018-07-09,Ketela Pohon,Kg,5300
2018-07-10,Ketela Pohon,Kg,5200
2018-07-11,Ketela Pohon,Kg,5200
2018-07-12,Ketela Pohon,Kg,5200
2018-07-13,Ketela Pohon,Kg,5200
2018-07-16,Ketela Pohon,Kg,5200
2018-07-17,Ketela Pohon,Kg,5200
2018-07-18,Ketela Pohon,Kg,5400
2018-07-19,Ketela Pohon,Kg,5200
2018-07-20,Ketela Pohon,Kg,5200
2018-07-23,Ketela Pohon,Kg,5200
2018-07-24,Ketela Pohon,Kg,5400
2018-07-25,Ketela Pohon,Kg,5200
2018-07-26,Ketela Pohon,Kg,5260
2018-07-27,Ketela Pohon,Kg,5060
2018-07-30,Ketela Pohon,Kg,5260
2018-07-31,Ketela Pohon,Kg,5060
